Date,HomeTeam,AwayTeam,home_lineup_names,away_lineup_names
2010-03-07,Real Zaragoza,Atlético,"['Roberto Jiménez', 'Carlos Diogo', 'Matteo Contini', 'Eliseu', 'Jiri Jarosik', 'Edmilson', 'Gabi', 'Leonardo Ponzio', 'Ander Herrera', 'Javier Arizmendi', 'Humberto Suazo']","['David De Gea', 'Thomas Ujfalusi', 'Luis Perea', 'Juan Valera', 'Álvaro Domínguez', 'Simão', 'Tiago', 'Paulo Assunção', 'José Reyes', 'Sergio Agüero', 'Diego Forlán']"
2010-03-08,Valencia,Racing,"['Miguel Moyá', 'David Navarro', 'Alexis', 'Dealbert', 'Joel Johnson', 'Hedwiges Maduro', 'Rubén Baraja', 'David Silva', 'Juan Mata', 'Pablo Hernández', 'David Villa']","['Fabio Coltorti', 'Pinillos', 'Oriol', 'Bolaño', 'Henrique', 'Pape Diop', 'Gonzalo Colsa', 'Óscar Serrano', 'Sergio Canales', 'Arana', 'Mohamed Tchité']"
2010-03-13,Getafe,Mallorca,"['Oscar Ustari', 'David Belenguer', 'Miguel Torres', 'Rafa', 'Mané', 'Derek Boateng', 'Javi Casquero', 'Pedro León', 'Daniel Parejo', 'Jaime Gavilán', 'Roberto Soldado']","['Dudu Aouate', 'Josemi', 'José Nunes', 'Ayoze Díaz', 'Iván Ramis', 'Mario Suárez', 'Borja Valero', 'Julio Álvarez', 'Gonzalo Castro', 'Aritz Aduriz', 'Víctor Casadesús']"
2010-03-13,Real Sporting,Athletic,"['Juan Pablo', 'Canella', 'Rafael Sastre', 'Iván Hernández', 'Alberto Botía', 'Rivera', 'Diego Camacho', 'Miguel De Las Cuevas', 'Diego Castro', 'Luis Morán', 'Barral']","['Gorka Iraizoz', 'Andoni Iraola', 'Fernando Amorebieta', 'Xabi Castillo', 'Carlos Gurpegui', 'Igor Gabilondo', 'Pablo Orbaiz', 'Javi Martínez', 'Mikel San José', 'Fernando Llorente', 'Gaizka Toquero']"
2010-03-13,Sevilla,RC Deportivo,"['Andrés Palop', 'Julien Escudé', 'Adriano', 'Federico Fazio', 'Marius Stankevičius', 'Jesús Navas', 'Didier Zokora', 'Renato', 'Frédéric Kanouté', 'Álvaro Negredo', 'Diego Perotti']","['Daniel Aranzubia', 'Manuel Pablo', 'Alberto Lopo', 'Diego Colotto', 'Laure', 'Andrés Guardado', 'Juan Rodríguez', 'Juan Valerón', 'Antonio Tomás', 'Juan Domínguez', 'Adrián']"
2010-03-14,Villarreal,Xerez CD,"['Diego López', 'Gonzalo Rodríguez', 'Ángel López', 'Joan Capdevila', 'Diego Godín', 'Marcos Senna', 'Ariel Ibagaza', 'Cani', 'Bruno', 'Nilmar', 'Joseba Llorente']","['Chema', 'Leandro Gioda', 'Aythami Artiles', 'Mendoza', 'Francis Pérez', 'Sidi Keita', 'Víctor Sánchez', 'Carlos Calvo', 'Momo', 'Mario Bermejo', 'Míchel Carrilero']"
2010-03-14,Tenerife,Espanyol,"['Sergio Aragoneses', 'Manolo Martínez', 'Héctor Sanchez', 'Pablo Sicilia', 'Culebras', 'Ayoze', 'Richi', 'Ricardo León', 'Juanlu Hens', 'Alejandro Alfaro', 'Nino']","['Carlos Kameni', 'Javier Chica', 'Nicolás Pareja', 'Juan Forlín', 'Dídac Vilà', 'Moisés Hurtado', 'Joan Verdú', 'Luis García', 'José Marqués', 'Pablo Osvaldo', 'Iván Alonso']"
2010-03-14,Racing,Real Zaragoza,"['Fabio Coltorti', 'Oriol', 'Moratón', 'Bolaño', 'José Crespo', 'Pape Diop', 'Gonzalo Colsa', 'Sergio Canales', 'Toni Moral', 'Xisco Jiménez', 'Pedro Munitis']","['Roberto Jiménez', 'Carlos Diogo', 'Matteo Contini', 'Eliseu', 'Jiri Jarosik', 'Edmilson', 'Leonardo Ponzio', 'Abel Aguilar', 'Ander Herrera', 'Javier Arizmendi', 'Humberto Suazo']"
2010-03-14,Almería,Málaga,"['Diego Alves', 'Santiago Acasiete', 'Hernán Pellerano', 'Cisma', 'Michel Macedo', ""Modeste M'bami"", 'Hernán Bernardello', 'Albert Crusat', 'Soriano', 'Pablo Piatti', 'Henok Goitom']","['Gustavo Munúa', 'Patrick Mtiliga', 'Weligton', 'Jesús Gámez', 'Iván González', 'Fernando', 'Selim Benachour', 'Javier López', 'Toribio', 'Valdo', 'Felipe Caicedo']"
2010-03-14,Barcelona,Valencia,"['Víctor Valdés', 'Gabriel Milito', 'Daniel Alves', 'Maxwell', 'Gerard Piqué', 'Andrés Iniesta', 'Xavi', 'Sergio Busquets', 'Lionel Messi', 'Bojan', 'Pedro']","['César', 'Miguel', 'Bruno Saltor', 'Dealbert', 'Jordi Alba', 'Hedwiges Maduro', 'David Albelda', 'David Silva', 'Alejandro Domínguez', 'Éver Banega', 'Pablo Hernández']"
2010-03-14,Real Valladolid,Real Madrid,"['Justo Villar', 'Asier Del Horno', 'César Arzo', 'Pedro López', 'Haris Medunjanin', 'Pelé', 'Baraja', 'Marcos', 'Nauzet Alemán', 'Lázaro', 'Diego Costa']","['Iker Casillas', 'Sergio Ramos', 'Raúl Albiol', 'Álvaro Arbeloa', 'Marcelo', 'Rafael Van Der Vaart', 'Xabi Alonso', 'Lassana Diarra', 'Esteban Granero', 'Cristiano Ronaldo', 'Gonzalo Higuaín']"
2010-03-15,Atlético,Osasuna,"['David De Gea', 'Thomas Ujfalusi', 'Antonio López', 'Luis Perea', 'Álvaro Domínguez', 'Simão', 'José Jurado', 'Paulo Assunção', 'Raúl García', 'Sergio Agüero', 'Diego Forlán']","['Ricardo', 'Juanfran', 'Ignacio Monreal', 'Sergio', 'Miguel Flaño', 'César Azpilicueta', 'Javad Nekounam', 'Masoud Shojaei', 'Krisztian Vadocz', 'Camuñas', 'Walter Pandiani']"
2010-03-20,Xerez CD,Tenerife,"['Chema', 'Leandro Gioda', 'Aythami Artiles', 'Redondo', 'Mendoza', 'Sidi Keita', 'Víctor Sánchez', 'Carlos Calvo', 'Fabián Orellana', 'Mario Bermejo', 'Míchel Carrilero']","['Sergio Aragoneses', 'Manolo Martínez', 'Marc Bertrán', 'Pablo Sicilia', 'Culebras', 'Ayoze', 'Richi', 'Ricardo León', 'Juanlu Hens', 'Alejandro Alfaro', 'Nino']"
2010-03-20,RC Deportivo,Real Valladolid,"['Daniel Aranzubia', 'Zé Castro', 'Manuel Pablo', 'Alberto Lopo', 'Diego Colotto', 'Diego Seoane', 'Juan Rodríguez', 'Juan Valerón', 'Juan Domínguez', 'Adrián', 'Lassad']","['Justo Villar', 'Asier Del Horno', 'César Arzo', 'Sereno', 'Pedro López', 'Borja', 'Pelé', 'Marcos', 'Nauzet Alemán', 'Diego Costa', 'Bueno']"
2010-03-20,Athletic,Getafe,"['Gorka Iraizoz', 'Andoni Iraola', 'Fernando Amorebieta', 'Xabi Castillo', 'Carlos Gurpegui', 'Igor Gabilondo', 'Pablo Orbaiz', 'Javi Martínez', 'Mikel San José', 'Fernando Llorente', 'Gaizka Toquero']","['Jordi Codina', 'David Cortés', 'Miguel Torres', 'Rafa', 'Mané', 'Derek Boateng', 'Javi Casquero', 'Pedro León', 'Daniel Parejo', 'Manu Del Moral', 'Miku']"
2010-03-20,Real Madrid,Real Sporting,"['Iker Casillas', 'Sergio Ramos', 'Ezequiel Garay', 'Álvaro Arbeloa', 'Marcelo', 'Rafael Van Der Vaart', 'Xabi Alonso', 'Lassana Diarra', 'Esteban Granero', 'Cristiano Ronaldo', 'Gonzalo Higuaín']","['Juan Pablo', 'Gregory', 'Canella', 'Alberto Botía', 'Lora', 'Rivera', 'Diego Camacho', 'Miguel De Las Cuevas', 'Diego Castro', 'Luis Morán', 'Barral']"
2010-03-20,Espanyol,Sevilla,"['Cristian Álvarez', 'Javier Chica', 'Nicolás Pareja', 'Dídac Vilà', 'Víctor Ruiz', 'Moisés Hurtado', 'Javi Márquez', 'Luis García', 'José Marqués', 'Pablo Osvaldo', 'José Callejón']","['Andrés Palop', 'Sébastien Squillaci', 'Julien Escudé', 'Fernando Navarro', 'Adriano', 'Jesús Navas', 'Didier Zokora', 'Aldo Duscher', 'Renato', 'Diego Capel', 'Frédéric Kanouté']"
2010-03-21,Málaga,Villarreal,"['Gustavo Munúa', 'Patrick Mtiliga', 'Manuel Gaspar', 'Jesús Gámez', 'Iván González', 'Fernando', 'Duda', 'Selim Benachour', 'Apoño', 'Toribio', 'Felipe Caicedo']","['Diego López', 'Ángel López', 'Mateo Musacchio', 'Joan Capdevila', 'Diego Godín', 'Marcos Senna', 'Cani', 'David Fuster', 'Bruno', 'Damián Escudero', 'Joseba Llorente']"
2010-03-21,Mallorca,Atlético,"['Dudu Aouate', 'Iván Ramis', 'Rubén González', 'Mattioni', 'Mario Suárez', 'Enrique Corrales', 'Borja Valero', 'Julio Álvarez', 'Gonzalo Castro', 'Aritz Aduriz', 'Víctor Casadesús']","['David De Gea', 'Antonio López', 'Luis Perea', 'Juan Valera', 'Álvaro Domínguez', 'José Jurado', 'Paulo Assunção', 'José Reyes', 'Raúl García', 'Diego Forlán', 'Ibrahima Baldé']"
2010-03-21,Osasuna,Racing,"['Ricardo', 'Juanfran', 'Ignacio Monreal', 'Sergio', 'Miguel Flaño', 'César Azpilicueta', 'Javad Nekounam', 'Masoud Shojaei', 'Krisztian Vadocz', 'Camuñas', 'Dady']","['Fabio Coltorti', 'Pinillos', 'Oriol', 'Bolaño', 'Henrique', 'Gonzalo Colsa', 'Óscar Serrano', 'Lacen', 'Sergio Canales', 'Pedro Munitis', 'Mohamed Tchité']"
2010-03-21,Valencia,Almería,"['César', 'Miguel', 'Dealbert', 'Lillo Castellano', 'Rubén Baraja', 'David Silva', 'Manuel Fernandes', 'Juan Mata', 'Éver Banega', 'Pablo Hernández', 'David Villa']","['Diego Alves', 'Santiago Acasiete', 'Hernán Pellerano', 'Cisma', 'Juanma Ortiz', 'Michel Macedo', ""Modeste M'bami"", 'Hernán Bernardello', 'Soriano', 'Pablo Piatti', 'Henok Goitom']"
2010-03-21,Real Zaragoza,Barcelona,"['Roberto Jiménez', 'Carlos Diogo', 'Matteo Contini', 'Eliseu', 'Jiri Jarosik', 'Edmilson', 'Gabi', 'Leonardo Ponzio', 'Ander Herrera', 'Javier Arizmendi', 'Humberto Suazo']","['Víctor Valdés', 'Gabriel Milito', 'Daniel Alves', 'Maxwell', 'Gerard Piqué', 'Seydou Keita', 'Yaya Touré', 'Sergio Busquets', 'Lionel Messi', 'Zlatan Ibrahimovic', 'Pedro']"
2010-03-23,Real Sporting,RC Deportivo,"['Juan Pablo', 'Alberto Botía', 'Gregory', 'Cote', 'Lora', 'Diego Camacho', 'Rivera', 'Diego Castro', 'Miguel De Las Cuevas', 'Mate Bilic', 'Carmelo']","['Daniel Aranzubia', 'Alberto Lopo', 'Diego Colotto', 'Manuel Pablo', 'Laure', 'Pablo Álvarez', 'Juan Domínguez', 'Juan Rodríguez', 'Antonio Tomás', 'Adrián', 'Bodipo']"
2010-03-23,Sevilla,Xerez CD,"['Andrés Palop', 'Ivica Dragutinovic', 'Fernando Navarro', 'Adriano', 'Federico Fazio', 'Marius Stankevičius', 'Christian Romaric', 'Didier Zokora', 'Renato', 'Álvaro Negredo', 'Diego Perotti']","['Renan', 'Leandro Gioda', 'Aythami Artiles', 'Casado', 'Sidi Keita', 'Viqueira', 'Víctor Sánchez', 'Álex Bergantiños', 'Momo', 'Fabián Orellana', 'Mario Bermejo']"
2010-03-24,Tenerife,Villarreal,"['Sergio Aragoneses', 'Manolo Martínez', 'Marc Bertrán', 'Pablo Sicilia', 'Culebras', 'Ayoze', 'Richi', 'Ricardo León', 'Juanlu Hens', 'Alejandro Alfaro', 'Nino']","['Diego López', 'Gonzalo Rodríguez', 'Javi Venta', 'Joan Capdevila', 'Diego Godín', 'Marcos Senna', 'Ariel Ibagaza', 'David Fuster', 'Bruno', 'Giuseppe Rossi', 'Nilmar']"
2010-03-24,Real Valladolid,Espanyol,"['Justo Villar', 'Asier Del Horno', 'César Arzo', 'Sereno', 'Pedro López', 'Borja', 'Fabian Canobbio', 'Pelé', 'Marcos', 'Diego Costa', 'Bueno']","['Cristian Álvarez', 'Javier Chica', 'Nicolás Pareja', 'Dídac Vilà', 'Víctor Ruiz', 'Moisés Hurtado', 'Raúl Baena', 'Luis García', 'José Marqués', 'Pablo Osvaldo', 'José Callejón']"
2010-03-24,Racing,Mallorca,"['Fabio Coltorti', 'Pinillos', 'Oriol', 'Bolaño', 'Henrique', 'Pape Diop', 'Gonzalo Colsa', 'Sergio Canales', 'Toni Moral', 'Pedro Munitis', 'Mohamed Tchité']","['Dudu Aouate', 'Josemi', 'José Nunes', 'Ayoze Díaz', 'Iván Ramis', 'Varela', 'José Martí', 'Borja Valero', 'Gonzalo Castro', 'Víctor Casadesús', 'Pierre Webó']"
2010-03-24,Barcelona,Osasuna,"['Víctor Valdés', 'Gabriel Milito', 'Carles Puyol', 'Daniel Alves', 'Maxwell', 'Andrés Iniesta', 'Yaya Touré', 'Sergio Busquets', 'Lionel Messi', 'Zlatan Ibrahimovic', 'Thierry Henry']","['Ricardo', 'Juanfran', 'Josetxo', 'Ignacio Monreal', 'Miguel Flaño', 'César Azpilicueta', 'Javad Nekounam', 'Masoud Shojaei', 'Krisztian Vadocz', 'Francisco Puñal', 'Camuñas']"
2010-03-24,Almería,Real Zaragoza,"['Diego Alves', 'Santiago Acasiete', 'Hernán Pellerano', 'Cisma', 'Michel Macedo', 'Hernán Bernardello', 'Fabián Vargas', 'Corona', 'Soriano', 'Pablo Piatti', 'Kalu Uche']","['Roberto Jiménez', 'Pablo Amo', 'Ruben Pulido', 'Jiri Jarosik', 'Jorge López', 'Gabi', 'Leonardo Ponzio', 'Abel Aguilar', 'Ander Herrera', 'Humberto Suazo', 'Adrián Colunga']"
2010-03-24,Valencia,Málaga,"['César', 'Miguel', 'Alexis', 'Jordi Alba', 'Hedwiges Maduro', 'Rubén Baraja', 'David Silva', 'Juan Mata', 'Éver Banega', 'Joaquín', 'David Villa']","['Gustavo Munúa', 'Manuel Gaspar', 'Manu Torres', 'Iván González', 'Orozco', 'Juanito', 'Xavi Torres', 'Javier López', 'Valdo', 'Víctor Obinna', 'Baha']"
2010-03-25,Getafe,Real Madrid,"['Oscar Ustari', 'David Cortés', 'Mario Abrante', 'Rafa', 'Mané', 'Derek Boateng', 'Javi Casquero', 'Pedro León', 'Daniel Parejo', 'Jaime Gavilán', 'Miku']","['Iker Casillas', 'Sergio Ramos', 'Raúl Albiol', 'Ezequiel Garay', 'Álvaro Arbeloa', 'Rafael Van Der Vaart', 'Xabi Alonso', 'Fernando Gago', 'Esteban Granero', 'Cristiano Ronaldo', 'Gonzalo Higuaín']"
2010-03-25,Atlético,Athletic,"['David De Gea', 'Thomas Ujfalusi', 'Antonio López', 'Juan Valera', 'Álvaro Domínguez', 'Simão', 'José Jurado', 'Paulo Assunção', 'José Reyes', 'Sergio Agüero', 'Diego Forlán']","['Gorka Iraizoz', 'Andoni Iraola', 'Ustaritz', 'Xabi Castillo', 'Carlos Gurpegui', 'Igor Gabilondo', 'Javi Martínez', 'Mikel San José', 'Ander Iturraspe', 'Fernando Llorente', 'Gaizka Toquero']"
2010-03-27,Málaga,Tenerife,"['Gustavo Munúa', 'Patrick Mtiliga', 'Manuel Gaspar', 'Jesús Gámez', 'Iván González', 'Fernando', 'Duda', 'Selim Benachour', 'Apoño', 'Toribio', 'Felipe Caicedo']","['Sergio Aragoneses', 'Manolo Martínez', 'Marc Bertrán', 'Pablo Sicilia', 'Culebras', 'Ayoze', 'Richi', 'Ricardo León', 'Juanlu Hens', 'Alejandro Alfaro', 'Nino']"
2010-03-27,Mallorca,Barcelona,"['Dudu Aouate', 'José Nunes', 'Ayoze Díaz', 'Iván Ramis', 'Mattioni', 'Mario Suárez', 'José Martí', 'Borja Valero', 'Gonzalo Castro', 'Aritz Aduriz', 'Víctor Casadesús']","['Víctor Valdés', 'Gabriel Milito', 'Carles Puyol', 'Daniel Alves', 'Maxwell', 'Andrés Iniesta', 'Seydou Keita', 'Yaya Touré', 'Jeffren', 'Zlatan Ibrahimovic', 'Pedro']"
2010-03-27,Real Zaragoza,Valencia,"['Roberto Jiménez', 'Javier Paredes', 'Carlos Diogo', 'Matteo Contini', 'Eliseu', 'Jiri Jarosik', 'Edmilson', 'Gabi', 'Ander Herrera', 'Javier Arizmendi', 'Humberto Suazo']","['César', 'Alexis', 'Bruno Saltor', 'Dealbert', 'Hedwiges Maduro', 'Manuel Fernandes', 'Juan Mata', 'Éver Banega', 'Pablo Hernández', 'Joaquín', 'Nikola Zigic']"
2010-03-28,Xerez CD,Real Valladolid,"['Renan', 'Leandro Gioda', 'Aythami Artiles', 'Casado', 'Redondo', 'Sidi Keita', 'Víctor Sánchez', 'Momo', 'Fabián Orellana', 'Mario Bermejo', 'Míchel Carrilero']","['Justo Villar', 'Asier Del Horno', 'César Arzo', 'Sereno', 'Pedro López', 'Borja', 'Fabian Canobbio', 'Pelé', 'Marcos', 'Nauzet Alemán', 'Manucho']"
2010-03-28,Espanyol,Real Sporting,"['Carlos Kameni', 'Javier Chica', 'Nicolás Pareja', 'Juan Forlín', 'Dídac Vilà', 'Moisés Hurtado', 'Joan Verdú', 'Luis García', 'José Marqués', 'Pablo Osvaldo', 'José Callejón']","['Juan Pablo', 'Gregory', 'Canella', 'Rafael Sastre', 'Alberto Botía', 'Rivera', 'Diego Camacho', 'Miguel De Las Cuevas', 'Diego Castro', 'Luis Morán', 'Mate Bilic']"
2010-03-28,RC Deportivo,Getafe,"['Manu Fernández', 'Zé Castro', 'Manuel Pablo', 'Diego Colotto', 'Laure', 'Juan Rodríguez', 'Sergio', 'Antonio Tomás', 'Juan Domínguez', 'Adrián', 'Lassad']","['Jordi Codina', 'David Belenguer', 'Miguel Torres', 'Rafa', 'Mané', 'Derek Boateng', 'Fabio Celestini', 'Pedro León', 'Adrián', 'Manu Del Moral', 'Miku']"
2010-03-28,Osasuna,Almería,"['Ricardo', 'Juanfran', 'Ignacio Monreal', 'Sergio', 'Miguel Flaño', 'César Azpilicueta', 'Javad Nekounam', 'Francisco Puñal', 'Camuñas', 'Walter Pandiani', 'Carlos Aranda']","['Diego Alves', 'Guilherme Santos', 'Santiago Acasiete', 'Hernán Pellerano', 'Juanma Ortiz', ""Modeste M'bami"", 'Hernán Bernardello', 'Albert Crusat', 'Corona', 'Kalu Uche', 'Henok Goitom']"
2010-03-28,Villarreal,Sevilla,"['Diego López', 'Gonzalo Rodríguez', 'Ángel López', 'Mateo Musacchio', 'Joan Capdevila', 'Ariel Ibagaza', 'Cani', 'Bruno', 'Giuseppe Rossi', 'Nilmar', 'Joseba Llorente']","['Andrés Palop', 'Ivica Dragutinovic', 'Julien Escudé', 'Fernando Navarro', 'Adriano', 'Marius Stankevičius', 'Christian Romaric', 'Renato', 'Diego Capel', 'Luís Fabiano', 'Álvaro Negredo']"
2010-03-28,Real Madrid,Atlético,"['Iker Casillas', 'Sergio Ramos', 'Raúl Albiol', 'Álvaro Arbeloa', 'Marcelo', 'Rafael Van Der Vaart', 'Xabi Alonso', 'Fernando Gago', 'Esteban Granero', 'Cristiano Ronaldo', 'Gonzalo Higuaín']","['David De Gea', 'Thomas Ujfalusi', 'Antonio López', 'Juan Valera', 'Álvaro Domínguez', 'Simão', 'Tiago', 'Paulo Assunção', 'José Reyes', 'Sergio Agüero', 'Diego Forlán']"
2010-03-29,Athletic,Racing,"['Gorka Iraizoz', 'Andoni Iraola', 'Fernando Amorebieta', 'Xabi Castillo', 'Igor Gabilondo', 'Javi Martínez', 'Markel Susaeta', 'Mikel San José', 'Ander Iturraspe', 'Fernando Llorente', 'Gaizka Toquero']","['Fabio Coltorti', 'Pinillos', 'Oriol', 'Bolaño', 'Henrique', 'Gonzalo Colsa', 'Óscar Serrano', 'Lacen', 'Sergio Canales', 'Pedro Munitis', 'Mohamed Tchité']"
2010-04-03,Real Zaragoza,Málaga,"['Roberto Jiménez', 'Carlos Diogo', 'Matteo Contini', 'Eliseu', 'Jiri Jarosik', 'Edmilson', 'Gabi', 'Leonardo Ponzio', 'Ander Herrera', 'Javier Arizmendi', 'Humberto Suazo']","['Gustavo Munúa', 'Jesús Gámez', 'Manu Torres', 'Iván González', 'Fernando', 'Duda', 'Juanito', 'Apoño', 'Toribio', 'Valdo', 'Baha']"
2010-04-03,Barcelona,Athletic,"['Víctor Valdés', 'Carles Puyol', 'Éric-Sylvain Abidal', 'Dmytro Chygrynskiy', 'Maxwell', 'Gerard Piqué', 'Yaya Touré', 'Sergio Busquets', 'Jeffren', 'Lionel Messi', 'Bojan']","['Gorka Iraizoz', 'Andoni Iraola', 'Fernando Amorebieta', 'Koikili', 'Carlos Gurpegui', 'Igor Gabilondo', 'David López', 'Javi Martínez', 'Markel Susaeta', 'Mikel San José', 'Fernando Llorente']"
2010-04-03,Sevilla,Tenerife,"['Andrés Palop', 'Ivica Dragutinovic', 'Julien Escudé', 'Fernando Navarro', 'Adriano', 'Marius Stankevičius', 'Lolo', 'Renato', 'Diego Capel', 'Frédéric Kanouté', 'Luís Fabiano']","['Sergio Aragoneses', 'Manolo Martínez', 'Marc Bertrán', 'Pablo Sicilia', 'Ezequiel Luna', 'Ayoze', 'Richi', 'Ricardo León', 'Juanlu Hens', 'Nino', 'Dinei']"
2010-04-04,Real Valladolid,Villarreal,"['Fabricio', 'Asier Del Horno', 'Sereno', 'Marcos', 'Pedro López', 'Borja', 'Fabian Canobbio', 'Héctor Font', 'Marcos', 'Keko Gontán', 'Diego Costa']","['Diego López', 'Gonzalo Rodríguez', 'Ángel López', 'Joan Capdevila', 'Diego Godín', 'Ariel Ibagaza', 'Cani', 'Bruno', 'Giuseppe Rossi', 'Nilmar', 'Joseba Llorente']"
2010-04-04,Real Sporting,Xerez CD,"['Juan Pablo', 'Gregory', 'Canella', 'Alberto Botía', 'Lora', 'Rivera', 'Diego Camacho', 'Miguel De Las Cuevas', 'Diego Castro', 'Luis Morán', 'Barral']","['Renan', 'Leandro Gioda', 'Aythami Artiles', 'Casado', 'Redondo', 'Sidi Keita', 'Víctor Sánchez', 'Carlos Calvo', 'Momo', 'Fabián Orellana', 'Mario Bermejo']"
2010-04-04,Getafe,Espanyol,"['Jordi Codina', 'David Belenguer', 'Miguel Torres', 'Rafa', 'Mané', 'Derek Boateng', 'Javi Casquero', 'Pedro León', 'Adrián', 'Manu Del Moral', 'Miku']","['Carlos Kameni', 'Javier Chica', 'Nicolás Pareja', 'Dídac Vilà', 'Víctor Ruiz', 'Moisés Hurtado', 'Raúl Baena', 'Luis García', 'José Marqués', 'Pablo Osvaldo', 'José Callejón']"
2010-04-04,Almería,Mallorca,"['Diego Alves', 'Hernán Pellerano', 'Cisma', 'Michel Macedo', ""Modeste M'bami"", 'Hernán Bernardello', 'Fabián Vargas', 'Albert Crusat', 'Soriano', 'Pablo Piatti', 'Kalu Uche']","['Dudu Aouate', 'José Nunes', 'Ayoze Díaz', 'Iván Ramis', 'Mattioni', 'Mario Suárez', 'José Martí', 'Borja Valero', 'Gonzalo Castro', 'Aritz Aduriz', 'Víctor Casadesús']"
2010-04-04,Valencia,Osasuna,"['César', 'Bruno Saltor', 'Dealbert', 'Jordi Alba', 'Hedwiges Maduro', 'David Silva', 'Manuel Fernandes', 'Juan Mata', 'Éver Banega', 'Joaquín', 'David Villa']","['Ricardo', 'Ignacio Monreal', 'Sergio', 'Miguel Flaño', 'César Azpilicueta', 'Javad Nekounam', 'Krisztian Vadocz', 'Camuñas', 'Calleja', 'Walter Pandiani', 'Carlos Aranda']"
2010-04-04,Racing,Real Madrid,"['Fabio Coltorti', 'Pinillos', 'Moratón', 'Marc Torrejón', 'Bolaño', 'Pape Diop', 'Gonzalo Colsa', 'Sergio Canales', 'Arana', 'Pedro Munitis', 'Mohamed Tchité']","['Iker Casillas', 'Christoph Metzelder', 'Raúl Albiol', 'Álvaro Arbeloa', 'Marcelo', 'Rafael Van Der Vaart', 'Mahamadou Diarra', 'Fernando Gago', 'Esteban Granero', 'Cristiano Ronaldo', 'Gonzalo Higuaín']"
2010-04-04,Atlético,RC Deportivo,"['David De Gea', 'Thomas Ujfalusi', 'Antonio López', 'Juanito', 'Álvaro Domínguez', 'Simão', 'Tiago', 'José Jurado', 'Ignacio Camacho', 'Sergio Agüero', 'Diego Forlán']","['Daniel Aranzubia', 'Manuel Pablo', 'Alberto Lopo', 'Diego Colotto', 'Laure', 'Andrés Guardado', 'Juan Rodríguez', 'Sergio', 'Juan Valerón', 'Antonio Tomás', 'Adrián']"
2010-04-10,Málaga,Sevilla,"['Gustavo Munúa', 'Jesús Gámez', 'Manu Torres', 'Iván González', 'Orozco', 'Fernando', 'Duda', 'Juanito', 'Toribio', 'Felipe Caicedo', 'Baha']","['Andrés Palop', 'Ivica Dragutinovic', 'Julien Escudé', 'Fernando Navarro', 'Lolo', 'Juan Cala', 'Jesús Navas', 'Renato', 'Diego Capel', 'Frédéric Kanouté', 'Luís Fabiano']"
2010-04-10,Tenerife,Real Valladolid,"['Sergio Aragoneses', 'Manolo Martínez', 'Marc Bertrán', 'Pablo Sicilia', 'Culebras', 'Ayoze', 'Richi', 'Ricardo León', 'Juanlu Hens', 'Alejandro Alfaro', 'Nino']","['Justo Villar', 'Asier Del Horno', 'Nivaldo', 'Sereno', 'Pedro López', 'Borja', 'Baraja', 'Marcos', 'Nauzet Alemán', 'Manucho', 'Diego Costa']"
2010-04-10,Villarreal,Real Sporting,"['Diego López', 'Gonzalo Rodríguez', 'Javi Venta', 'Joan Capdevila', 'Diego Godín', 'Marcos Senna', 'Cani', 'Bruno', 'Giuseppe Rossi', 'Nilmar', 'Joseba Llorente']","['Juan Pablo', 'Gregory', 'Canella', 'Gerard', 'Lora', 'Matabuena', 'Diego Camacho', 'Kike Mateo', 'Carmelo', 'Diego Castro', 'Mate Bilic']"
2010-04-10,Xerez CD,Getafe,"['Renan', 'Leandro Gioda', 'Aythami Artiles', 'Casado', 'Redondo', 'Sidi Keita', 'Víctor Sánchez', 'Momo', 'Fabián Orellana', 'Mario Bermejo', 'Míchel Carrilero']","['Jordi Codina', 'David Cortés', 'David Belenguer', 'Rafa', 'Mané', 'Derek Boateng', 'Fabio Celestini', 'Pedro León', 'Adrián', 'Manu Del Moral', 'Miku']"
2010-04-10,Real Madrid,Barcelona,"['Iker Casillas', 'Sergio Ramos', 'Raúl Albiol', 'Ezequiel Garay', 'Álvaro Arbeloa', 'Marcelo', 'Rafael Van Der Vaart', 'Xabi Alonso', 'Fernando Gago', 'Cristiano Ronaldo', 'Gonzalo Higuaín']","['Víctor Valdés', 'Gabriel Milito', 'Carles Puyol', 'Daniel Alves', 'Maxwell', 'Gerard Piqué', 'Xavi', 'Seydou Keita', 'Sergio Busquets', 'Lionel Messi', 'Pedro']"
2010-04-11,RC Deportivo,Racing,"['Daniel Aranzubia', 'Alberto Lopo', 'Diego Colotto', 'Laure', 'Raúl Carnero', 'Andrés Guardado', 'Juan Rodríguez', 'Sergio', 'Antonio Tomás', 'Riki', 'Adrián']","['Fabio Coltorti', 'Oriol', 'Marc Torrejón', 'Bolaño', 'José Crespo', 'Pape Diop', 'Gonzalo Colsa', 'Óscar Serrano', 'Arana', 'Pedro Munitis', 'Mohamed Tchité']"
